Nome: PAULO AFONSO
Codigo Estacao: A411
Latitude: -9.37805554
Longitude: -38.22666666
Altitude: 255.04
Situacao: Desativada
Data Inicial: 2014-01-01
Data Final: 2017-03-12
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2014-10-10;0900;987,1;987,1;986,6;78,5;21,3;21,3;20,8;89;88;89;147;5,5;3,4;
2014-10-10;1000;987,6;987,7;987,1;604,3;22,9;22,9;21,3;89;79;79;144;8,4;5;
2014-10-10;1100;988,2;988,2;987,6;808,8;24,2;24,4;22,8;79;70;70;131;9,3;6;
2014-10-10;1200;988,2;988,4;988,2;1463,1;26,3;26,6;24,2;70;61;61;143;9,6;5,9;
2014-10-10;1300;987,8;988,2;987,8;2029,7;28;28;25,9;62;55;55;114;10,1;5,9;
2014-10-10;1400;987,3;987,8;987,2;2513,8;28,3;29,6;27,3;55;48;51;131;10,1;5,7;
2014-10-10;1500;986,2;987,3;986,2;2716,9;29,7;30;28,2;52;47;49;116;9,7;6,1;
2014-10-10;1600;985,1;986,2;985,1;1650,7;28;30,1;27,6;57;47;56;119;9,5;5,7;
2014-10-10;1700;984,7;985,1;984,7;1679,4;28,5;29,5;28;56;49;53;126;10,8;6;
2014-10-10;1800;984,4;984,7;984,3;1289,7;27,6;29,2;27,6;58;53;58;134;11,1;6,7;
2014-10-10;1900;984,6;984,6;984,3;804,3;27,5;28,5;27,1;61;56;59;132;11,1;5,3;
2014-10-10;2000;985,3;985,3;984,5;198,6;23,1;27,7;23;87;58;87;111;12,3;4,3;
2014-10-10;2100;986,1;986,1;985,3;24,9;23,6;23,6;23,1;87;86;87;109;8,3;2,5;
2014-10-10;2200;986,8;986,8;986,1;-1,7;22,7;23,6;22,6;90;87;90;112;8,4;4,1;
2014-10-10;2300;987,3;987,3;986,8;-3,2;22,6;22,8;22,6;90;87;87;125;8,4;5;
2014-10-11;0000;987,9;987,9;987,4;-3;22,3;22,6;22,3;87;84;84;125;8,4;4,9;
2014-10-11;0100;988,4;988,4;987,9;-3,3;22,1;22,4;22,1;88;84;88;140;8,2;3,5;
2014-10-11;0200;987,9;988,4;987,9;-2,4;22,5;22,5;22,1;88;85;85;138;6,3;3,7;
2014-10-11;0300;987,3;987,9;987,3;-1,7;22,4;22,5;22,3;85;85;85;152;6,3;3,3;
2014-10-11;0400;986,7;987,3;986,7;-2,8;22,3;22,4;22,3;87;85;87;144;5,7;2,7;
2014-10-11;0500;986,4;986,7;986,3;-3;22,6;22,6;22,3;87;85;85;125;5,5;3,3;
2014-10-11;0600;986,1;986,4;986;-2,8;22,3;22,6;22,3;85;84;85;127;8,5;4;
2014-10-11;0700;986,3;986,4;986,1;-2,6;22,2;22,3;22,1;87;85;86;135;6,3;3,3;
2014-10-11;0800;986,7;986,7;986,3;-3,1;21,5;22,3;21,5;87;84;87;124;7,6;2,4;
2014-10-11;0900;987,2;987,2;986,7;47,1;21,7;21,8;21,4;88;87;88;136;4,9;2,8;
2014-10-11;1000;987,8;987,8;987,2;410,1;22,8;22,8;21,7;88;84;85;134;6,7;3,5;
2014-10-11;1100;988,3;988,4;987,8;891,6;23,9;24,1;22,8;85;76;76;141;8,9;5,4;
2014-10-11;1200;988,3;988,5;988,3;969,2;24,6;24,6;23,8;78;74;75;125;9,2;5,2;
2014-10-11;1300;988,2;988,5;988,2;1866,5;26,1;26,1;23,9;80;69;70;135;10,8;4,9;
2014-10-11;1400;987,4;988,2;987,4;2856,3;28,9;29,4;26,1;70;51;53;135;10,4;5,4;
2014-10-11;1500;986,3;987,4;986,3;2823;29,5;31,1;28,4;53;43;46;129;10,6;5,5;
2014-10-11;1600;985,3;986,3;985,3;2240,5;29,6;31,2;29,3;48;43;47;113;11,6;6,5;
2014-10-11;1700;984,7;985,3;984,7;2565,2;30,6;31,4;29,2;50;42;43;114;12,8;6,9;
2014-10-11;1800;984,4;984,7;984,3;1967,4;30,5;31,7;29,7;44;37;37;113;12,4;6,6;
2014-10-11;1900;984,6;984,7;984,3;1443,8;30,6;32;29,5;43;31;39;121;12,5;5;
2014-10-11;2000;985,4;985,4;984,6;580,7;29;30,7;29;39;37;39;143;11,4;7,4;
2014-10-11;2100;986,2;986,2;985,4;37,4;27,5;29;27,5;53;39;53;118;10,7;6,3;
2014-10-11;2200;987,1;987,1;986,3;-3,4;26,3;27,5;26,3;57;53;57;128;10,3;5,8;
2014-10-11;2300;987,9;987,9;987,1;-3,5;24,9;26,3;24,9;61;56;61;125;10,8;5,2;
2014-10-12;0000;988,5;988,5;987,9;-3,5;23,7;24,9;23,7;68;61;68;122;8,7;4,5;
2014-10-12;0100;988,4;988,6;988,4;-3,5;22,8;23,7;22,8;74;68;74;131;7,5;4,2;
2014-10-12;0200;988,2;988,5;988,2;-3,5;22,2;22,8;22,2;79;74;79;132;7,4;3,9;
2014-10-12;0300;987,5;988,2;987,5;-3,5;21,7;22,2;21,7;83;79;83;128;7,2;4,5;
2014-10-12;0400;987,1;987,5;987,1;-3,1;22;22;21,7;83;82;83;140;6,5;2,2;
2014-10-12;0500;986,7;987,1;986,6;-3,1;22;22;21,9;84;83;84;135;5,5;3,1;
2014-10-12;0600;986,5;986,7;986,4;-2,9;21,5;22;21,4;89;84;88;155;5,5;2,5;
2014-10-12;0700;986,8;986,8;986,4;-3,3;21,4;21,6;21,3;90;88;90;147;5,8;3,5;
2014-10-12;0800;987,2;987,2;986,8;-2,1;21,3;21,4;21,3;91;90;91;144;5,8;2,6;
2014-10-12;0900;987,8;987,8;987,2;50,6;21,4;21,4;21,2;92;91;92;149;4,9;2,9;
2014-10-12;1000;988,5;988,5;987,8;365,9;22,4;22,5;21,3;92;91;91;141;5;3,2;
2014-10-12;1100;988,9;989;988,4;1037,6;24,3;24,3;22,4;91;84;84;124;5,7;3,4;
2014-10-12;1200;988,9;989,1;988,9;1506,1;26,6;26,6;24,1;84;70;70;124;8;4,9;
2014-10-12;1300;988,8;988,9;988,7;1380,4;26,1;26,6;25,5;71;66;67;105;8,4;5,1;
2014-10-12;1400;988;988,8;988;1778;28,7;28,7;25,4;73;58;58;111;8,9;4,9;
2014-10-12;1500;986,7;988;986,7;3545,3;30,8;31,1;28;58;47;48;112;9,9;5,5;
2014-10-12;1600;985,5;986,7;985,5;2901,9;31,9;32,2;29,8;50;38;39;112;9,7;5,8;
2014-10-12;1700;985,5;985,7;985,5;2301;29,7;31,9;28,7;55;39;49;133;14,3;6,1;
2014-10-12;1800;985,3;985,7;985,3;1347,6;29,3;30,2;29,1;50;45;47;145;11,2;6,3;
2014-10-12;1900;985,5;985,5;985,3;903,2;29,3;29,9;29,1;49;46;49;136;10,9;7,1;
2014-10-12;2000;986,3;986,3;985,5;405,9;27,1;29,5;27;61;49;61;127;11,4;4,5;
2014-10-12;2100;986,7;986,7;986,2;20,3;26,7;27,2;26,6;63;60;62;136;9,9;4,3;
2014-10-12;2200;987,4;987,4;986,7;-3,5;26,2;26,7;26,1;65;62;62;124;9,4;4,5;
2014-10-12;2300;988,2;988,2;987,4;-3,5;25,1;26,2;25,1;65;60;65;120;10;5,3;
2014-10-13;0000;988,7;988,7;988,2;-3,5;24,3;25,1;24,3;70;65;70;121;8,1;4,8;
2014-10-13;0100;988,9;989,1;988,7;-3,5;23,7;24,4;23,7;71;69;71;118;9,8;5,8;
2014-10-13;0200;988,3;988,9;988,3;-3,5;22,9;23,7;22,9;76;71;76;127;10,7;5,6;
2014-10-13;0300;987,9;988,3;987,9;-3,5;22,3;22,9;22,3;81;76;81;143;8,8;4,4;
2014-10-13;0400;987,6;987,9;987,6;-3,5;22,1;22,3;22;83;81;83;142;7,7;4,8;
2014-10-13;0500;987,4;987,6;987,3;-3,3;22,2;22,3;22,1;83;82;82;137;7,7;3,4;
2014-10-13;0600;987,4;987,4;987,2;-2,5;22;22,2;22;83;82;83;118;7,2;3,8;
2014-10-13;0700;988;988;987,4;-3,5;22;22,3;22;83;80;82;118;7,9;3,6;
2014-10-13;0800;988,3;988,3;988;-3,5;21,9;22,1;21,8;82;81;82;121;7,7;4,3;
2014-10-13;0900;988,7;988,7;988,3;164;22,2;22,3;21,5;84;82;82;123;6,3;3,6;
2014-10-13;1000;989,2;989,2;988,7;739,9;23,9;23,9;22,1;83;75;76;117;7,3;3,9;
2014-10-13;1100;989,6;989,6;989,2;1200,8;25,1;25,1;23,8;76;70;70;130;9,1;5,2;
2014-10-13;1200;989,8;989,9;989,6;1166,4;25,2;25,9;24,5;71;65;66;119;10;6,4;
2014-10-13;1300;989,3;989,8;989,3;1633,3;27,7;27,8;25,1;67;57;57;118;10,4;6,6;
2014-10-13;1400;988,7;989,3;988,7;2827,9;30,3;30,3;27,3;57;45;45;115;11,2;5,4;
2014-10-13;1500;987,4;988,7;987,4;3035,3;31,1;31,3;28,8;47;37;38;127;10,1;5,9;
2014-10-13;1600;986,2;987,5;986,2;2882,9;32,1;32,1;30,2;42;38;38;112;12,8;6,3;
2014-10-13;1700;985,4;986,2;985,4;2934,5;31,6;32,7;30,9;41;32;32;106;12,8;7,1;
2014-10-13;1800;985,2;985,4;985,1;1836,2;32,1;32,7;30,7;36;32;32;117;12,6;5,6;
2014-10-13;1900;985,1;985,2;985;1567,4;30,4;32,3;30,4;40;32;40;111;11,1;6;
2014-10-13;2000;985,8;985,8;985,1;602,9;29,3;31;29,3;44;37;44;120;11,6;6;
2014-10-13;2100;986,3;986,3;985,8;25,1;27,7;29,3;27,7;54;44;54;115;12;7,3;
2014-10-13;2200;987,2;987,2;986,3;-3,5;26,2;27,7;26,2;60;54;60;118;12;5,8;
2014-10-13;2300;987,8;987,8;987,2;-3,5;25,3;26,3;25,3;64;60;64;114;11,3;5,7;
2014-10-14;0000;988,6;988,6;987,8;-3,5;24,4;25,3;24,4;67;64;67;127;10,2;5,5;
2014-10-14;0100;988,6;988,7;988,6;-3,5;23,9;24,4;23,9;73;67;73;128;11,3;5,2;
2014-10-14;0200;988,2;988,7;988,2;-3;23,6;23,9;23,4;76;73;75;117;9,1;5,4;
2014-10-14;0300;988;988,3;988;-3,2;23,1;23,6;23,1;76;75;75;113;9,8;5,3;
2014-10-14;0400;987,5;988;987,5;-3;22,5;23,1;22,5;80;75;80;111;8,5;5,2;
2014-10-14;0500;986,8;987,5;986,8;-3,5;22,2;22,5;22,2;82;80;82;114;8,7;4,3;
2014-10-14;0600;986,9;987;986,8;-3,5;21,6;22,3;21,6;86;82;86;117;7,6;4;
2014-10-14;0700;987,3;987,3;986,9;-3,4;21,8;21,9;21,6;86;85;85;152;6,3;3;
2014-10-14;0800;987,8;987,8;987,2;-2,7;21,4;21,8;21,4;86;85;86;128;4,7;3;
2014-10-14;0900;988,1;988,1;987,7;122;21,6;21,7;21,1;88;86;87;153;5;3,2;
2014-10-14;1000;988,9;988,9;988,1;508,6;22,9;23;21,6;87;80;80;121;6,1;3,5;
2014-10-14;1100;989,4;989,4;988,9;880,1;24,6;25;22,8;80;69;69;115;9,1;5,8;
2014-10-14;1200;989,4;989,5;989,3;1704,1;26,3;26,9;24,5;70;60;60;129;10,5;6;
2014-10-14;1300;989;989,4;988,9;1949,6;27,8;29;25,9;61;51;52;114;9,8;5,3;
2014-10-14;1400;988,2;989;988,2;2854,4;29,4;30,5;27,7;53;44;45;124;10;5,4;
2014-10-14;1500;987,3;988,2;987,3;2545,9;29,8;31,7;28,9;47;40;42;133;11,3;5,8;
2014-10-14;1600;986,3;987,3;986,3;3192,3;32,2;32,8;29,5;44;34;34;119;10,4;5,6;
2014-10-14;1700;985,4;986,3;985,3;2894,4;32,4;32,9;31,4;37;31;33;127;10,1;6,4;
2014-10-14;1800;984,9;985,4;984,9;2108,3;32,9;33;31,4;34;29;29;107;10,4;4,6;
2014-10-14;1900;985;985;984,9;1528;32,2;32,9;31,2;33;29;29;113;9,3;4,3;
2014-10-14;2000;985,5;985,5;985;681,6;30,3;32,3;30,3;40;29;40;129;10,9;6,2;
2014-10-14;2100;986,2;986,2;985,5;41,4;28,5;30,3;28,5;50;39;50;116;11,2;7,3;
2014-10-14;2200;987,3;987,3;986,2;-3,5;27,5;28,5;27,4;54;50;54;126;11,2;5,6;
2014-10-14;2300;987,8;987,8;987,3;-3,5;26;27,5;26;62;54;62;128;11,7;6;
2014-10-15;0000;988,7;988,7;987,8;-3,5;24,9;26;24,9;70;62;70;140;10,3;5,5;
2014-10-15;0100;989,4;989,4;988,7;-3;24,4;24,9;24,4;71;68;70;115;9,8;5,9;
2014-10-15;0200;989;989,4;989;-3,4;23,3;24,4;23,3;75;70;75;119;10,5;5,5;
2014-10-15;0300;988,2;989;988,2;-3,5;22,6;23,3;22,5;79;75;79;118;8,4;4;
2014-10-15;0400;987,8;988,2;987,8;-3,5;22,5;22,7;22,5;81;79;81;122;7,8;5,5;
2014-10-15;0500;987,3;987,8;987,2;-3,3;22,5;22,5;22,3;82;81;81;119;7,5;3,1;
2014-10-15;0600;987,2;987,3;987,2;-3,4;22,2;22,5;22,1;83;81;83;123;6,7;4,2;
2014-10-15;0700;987,8;987,8;987,2;-2,8;22,1;22,2;22,1;84;83;83;119;6,1;3,8;
2014-10-15;0800;988;988;987,8;-3,5;22,1;22,1;21,9;83;83;83;122;5,8;2,9;
2014-10-15;0900;988,5;988,5;988;170,7;22,3;22,3;21,9;84;82;82;125;5,7;3,3;
2014-10-15;1000;989,3;989,3;988,5;554,1;23,4;23,4;22,1;82;73;73;118;7,4;4,7;
2014-10-15;1100;989,8;989,8;989,3;1193,2;24,6;25,3;23,3;74;65;68;102;8,2;4,1;
2014-10-15;1200;989,7;989,9;989,7;1452,1;26,4;26,4;24,6;68;60;60;122;8,6;4,7;
2014-10-15;1300;989,1;989,7;989,1;2387,9;28,2;28,8;25,9;61;50;52;111;8,6;4,1;
2014-10-15;1400;988,2;989,1;988,2;3558;30,3;30,3;27,9;51;43;43;125;9,6;5,3;
2014-10-15;1500;986,9;988,2;986,9;3677,9;31,2;31,6;29,9;43;37;38;127;9,6;5,1;
2014-10-15;1600;985,4;986,9;985,4;3477,9;32,2;32,8;30,7;39;33;35;119;10,2;4,2;
2014-10-15;1700;984,6;985,5;984,6;3035,3;33,1;33,4;31,8;36;32;33;120;9,6;4,9;
2014-10-15;1800;984,1;984,6;984,1;2375;33,2;33,3;32,4;33;31;31;126;9,5;5;
2014-10-15;1900;984,2;984,2;983,9;1550,6;32,3;33,4;32,1;33;31;33;116;9,6;4,9;
2014-10-15;2000;984,7;984,7;984,2;647,9;30,9;32,4;30,9;37;32;37;128;9,6;5,5;
2014-10-15;2100;985,4;985,4;984,7;39,2;29,5;30,9;29,4;42;37;42;117;9,3;5;
2014-10-15;2200;986,2;986,2;985,4;-3,5;28,5;29,5;28,5;46;42;46;122;9;5;
2014-10-15;2300;987,2;987,2;986,2;-3,5;26,7;28,4;26,7;61;46;61;121;10,9;6,5;
2014-10-16;0000;988,2;988,2;987,2;-3,5;25,2;26,7;25,2;68;61;68;128;12,4;7;
2014-10-16;0100;988,6;988,7;988,2;-3,5;24,1;25,2;24,1;73;68;73;132;11,2;6,3;
2014-10-16;0200;988,4;988,6;988,4;-3;23,5;24,1;23,5;75;73;75;121;10,2;6,2;
2014-10-16;0300;987,8;988,4;987,8;-2,6;23,1;23,5;23,1;77;75;77;131;9,8;5,1;
2014-10-16;0400;987,3;987,8;987,3;-1,8;23;23,1;23;77;76;77;120;9,1;5,4;
2014-10-16;0500;986,8;987,3;986,8;-1,6;22,5;23;22,5;79;77;79;120;9,8;5;
2014-10-16;0600;986,8;986,9;986,7;-3,5;22,2;22,5;22;82;79;82;122;7,4;3,3;
2014-10-16;0700;987,2;987,2;986,8;-3,3;22,1;22,2;22;82;81;82;124;6,6;3,4;
2014-10-16;0800;987,7;987,7;987,2;-3,2;21,9;22,1;21,9;84;82;84;129;7,1;4,1;
2014-10-16;0900;988,2;988,2;987,7;158,1;22,1;22,2;21,5;86;84;84;130;6,8;3;
2014-10-16;1000;988,7;988,7;988,2;706,5;23,7;23,7;22,1;84;75;75;117;10,3;5,5;
2014-10-16;1100;989,3;989,4;988,7;1174,9;25,5;25,6;23,7;75;63;63;118;11;6,2;
2014-10-16;1200;989,2;989,4;989,2;1977,5;26,7;27,5;25,1;64;55;56;123;11;5,7;
2014-10-16;1300;988,5;989,2;988,5;2676,1;29,3;29,3;26,4;58;48;48;119;10,3;5,7;
2014-10-16;1400;987,8;988,5;987,8;3522,6;30,4;31,4;28,8;48;41;43;117;10,3;5,4;
2014-10-16;1500;986,5;987,8;986,5;3424,6;32;32,1;30;44;37;37;112;11,5;5,7;
2014-10-16;1600;985,1;986,5;985,1;3373,7;32,4;32,7;31,1;40;36;37;120;10,9;6,3;
2014-10-16;1700;984,3;985,2;984,3;2807,6;33,6;33,6;31,7;37;34;34;122;11,6;6,2;
2014-10-16;1800;984,1;984,4;984,1;2217,8;32,1;33,6;31,6;37;34;36;131;11,4;5,8;
2014-10-16;1900;984,1;984,2;983,9;988,3;31,3;32,7;30,9;40;35;38;104;12;5,8;
2014-10-16;2000;984,7;984,7;984,1;546,7;30,3;31,4;30,3;41;37;41;114;9,6;5,4;
2014-10-16;2100;985,3;985,3;984,7;42;28,6;30,3;28,6;51;41;50;115;11,3;6,3;
2014-10-16;2200;986,2;986,2;985,3;-3,5;27,2;28,6;27,2;58;50;58;116;12,1;7,2;
2014-10-16;2300;987,4;987,4;986,2;-3,5;25,8;27,2;25,8;63;58;63;122;12,4;6,2;
2014-10-17;0000;988,4;988,4;987,4;-3,4;25,1;25,8;25,1;68;63;68;124;12,5;6,6;
2014-10-17;0100;988,6;988,8;988,4;-3,3;24,4;25,1;24,3;72;67;72;125;12,5;4,5;
2014-10-17;0200;988,1;988,6;988,1;-2,7;24,1;24,4;24;74;72;73;139;9,4;5;
2014-10-17;0300;987,7;988,2;987,7;-2,7;23,9;24,1;23,8;75;73;75;123;8,3;4,7;
2014-10-17;0400;987;987,7;987;-2,8;23,8;23,9;23,7;76;75;75;117;8,4;4,4;
2014-10-17;0500;987;987,1;986,9;-2,9;23,6;23,8;23,6;76;75;76;117;8,8;4,9;
2014-10-17;0600;987,3;987,3;987;-3,2;23,1;23,6;22,5;84;76;81;127;8,1;4;
2014-10-17;0700;987,7;987,7;987,2;-2,7;23,2;23,3;23,1;81;77;77;117;8,6;4,7;
2014-10-17;0800;988,2;988,2;987,7;-2,6;22,8;23,2;22,8;80;77;80;124;7;3,8;
2014-10-17;0900;988,6;988,6;988,2;150,8;23,5;23,5;22,7;82;79;79;129;6,6;4,4;
2014-10-17;1000;989,2;989,2;988,6;432;23,7;23,8;23,1;81;77;77;121;7,6;3,9;
2014-10-17;1100;989,4;989,6;989,2;680,4;23,5;24,9;22,7;86;72;86;101;7,2;3;
2014-10-17;1200;989,5;989,7;989,4;1154,8;24;24;22,4;90;82;87;133;8,9;4,7;
2014-10-17;1300;988,9;989,5;988,9;2287,1;26,8;26,8;24;87;68;68;141;8,4;5;
2014-10-17;1400;988,2;988,9;988,2;1992,5;28,1;28,1;26,1;68;59;59;124;8,1;4,9;
2014-10-17;1500;986,8;988,2;986,8;2197,7;29,7;29,8;28,1;59;52;52;149;9,6;5,2;
2014-10-17;1600;985,5;986,8;985,5;2852,5;30,9;31,7;29,5;52;44;46;118;8,6;5,1;
2014-10-17;1700;984,6;985,5;984,6;1846,2;30,6;31,9;30,4;49;43;48;135;9;6,1;
2014-10-17;1800;984,3;984,7;984,3;1918,9;31;32,3;29,8;51;44;47;123;11,6;6,5;
2014-10-17;1900;984,4;984,5;984,1;1331,4;30,1;31,7;29,6;52;45;50;125;12,3;6,4;
2014-10-17;2000;985;985;984,4;577;28,2;30,1;28,2;58;50;58;122;11;7;
2014-10-17;2100;985,7;985,7;985;26;26,6;28,2;26,6;63;58;63;111;11;5,2;
2014-10-17;2200;986,2;986,2;985,7;-3,5;26,2;26,6;26,1;66;63;66;117;9,1;5,4;
2014-10-17;2300;986,9;986,9;986,2;-3,5;25,7;26,2;25,7;68;66;67;114;10,2;6,1;
2014-10-18;0000;987,6;987,7;986,8;-3,5;24,8;25,7;24,8;71;67;71;126;10,2;5,2;
2014-10-18;0100;987,6;987,8;987,6;-3,5;23,9;24,8;23,9;77;71;77;121;8,3;5,3;
2014-10-18;0200;987,2;987,6;987,2;-3,5;23,2;23,9;23,2;79;77;79;119;8,5;4,9;
2014-10-18;0300;986,3;987,2;986,3;-3,5;22,7;23,2;22,6;82;79;82;121;8,4;4,7;
2014-10-18;0400;985,7;986,3;985,7;-3,5;22,4;22,7;22,4;83;82;83;115;7,7;4,3;
2014-10-18;0500;985,7;985,8;985,6;-3,2;22,4;22,4;22,2;84;83;83;112;7,5;1,9;
2014-10-18;0600;985,8;985,8;985,6;-2,9;22,2;22,4;22,2;84;83;84;112;5,4;2,6;
2014-10-18;0700;986,3;986,3;985,8;-3;22;22,3;22;84;83;84;118;5,3;3,2;
2014-10-18;0800;987;987;986,2;-3,2;21,7;22;21,7;85;84;85;127;6,3;3,1;
2014-10-18;0900;987,5;987,6;987;58;22,3;22,3;21,7;85;83;83;129;5,1;2,9;
2014-10-18;1000;988,3;988,3;987,5;530,8;23,5;23,5;22,3;83;75;75;111;7,9;3,9;
2014-10-18;1100;988,7;988,7;988,3;1604,4;26,1;26,4;23,5;76;62;62;104;8,6;4,3;
2014-10-18;1200;988,6;988,8;988,5;1695;27;27,7;25,1;65;56;57;113;7,5;4,2;
2014-10-18;1300;988,1;988,6;988;2363,3;28,5;30;26,7;58;45;50;121;9,2;5,4;
2014-10-18;1400;987;988,1;987;3343,7;30,1;30,7;28,5;50;43;44;119;11,7;5,4;
2014-10-18;1500;985,8;987,1;985,8;3422,8;31,4;31,7;29,9;45;38;39;121;11;5;
2014-10-18;1600;984,7;985,8;984,6;3455,8;32,2;33,2;31,4;39;34;34;123;11,2;5,7;
2014-10-18;1700;983,6;984,7;983,6;2963,4;32,9;34;31,6;35;31;34;107;11,2;5;
2014-10-18;1800;983,2;983,6;983,1;2355;32,8;33,7;32,3;35;31;31;99;9,9;4,3;
2014-10-18;1900;983,1;983,2;983;1524,2;32,1;33,3;32,1;34;31;34;117;9,9;5,1;
2014-10-18;2000;983,5;983,5;983;661,7;30,7;32,5;30,7;38;34;38;117;9,3;5,1;
2014-10-18;2100;984,2;984,2;983,5;41,3;29,5;30,7;29,5;42;38;42;113;8,3;4,5;
2014-10-18;2200;985;985;984,2;-3,5;28,4;29,5;28,4;47;42;47;116;7,5;4,3;
2014-10-18;2300;985,8;985,8;985;-3,5;26,6;28,4;26,6;61;47;61;121;9,7;5,9;
2014-10-19;0000;986,6;986,6;985,8;-3,5;25,2;26,6;25,2;66;61;66;121;10,9;7,2;
2014-10-19;0100;986,4;986,8;986,4;-3,5;24,1;25,2;24,1;70;66;70;114;10,9;6,1;
2014-10-19;0200;986,2;986,4;986,2;-3,5;23,3;24,1;23,3;75;70;75;121;9,5;3,5;
2014-10-19;0300;985,3;986,3;985,3;-3,5;22,6;23,4;22,6;78;75;78;118;6;3;
2014-10-19;0400;985,1;985,4;985,1;-3,5;22,3;22,7;22,2;81;78;81;147;5,4;3,1;
2014-10-19;0500;984,7;985,1;984,7;-3,5;21,9;22,3;21,9;82;80;82;150;6;3,5;
2014-10-19;0600;984,6;984,7;984,5;-3,4;21,9;21,9;21,8;83;82;83;124;5,9;2,6;
2014-10-19;0700;985,2;985,2;984,6;-3,1;21,5;21,9;21,5;84;83;84;113;4,5;2,2;
2014-10-19;0800;985,7;985,7;985,1;-3,4;21,3;21,5;21,2;86;85;85;146;5,2;3,4;
2014-10-19;0900;986,3;986,3;985,7;170,7;21,7;21,9;21,2;85;83;84;123;6,1;3,7;
2014-10-19;1000;987,1;987,1;986,4;663,9;22,7;23;21,7;84;78;78;122;6,5;3,7;
2014-10-19;1100;987,6;987,7;987,1;1460,5;24,6;24,9;22,7;79;67;67;124;7,8;5,1;
2014-10-19;1200;987,3;987,6;987,3;2539,9;27,2;27,3;24,6;68;57;58;116;8,4;4,5;
2014-10-19;1300;986,5;987,3;986,5;3295,7;29,3;29,7;27;58;46;47;99;9,5;5,3;
2014-10-19;1400;985,4;986,5;985,4;3592,7;31,2;31,7;29,1;47;37;38;106;10,9;5,5;
2014-10-19;1500;984,1;985,4;984,1;3558,6;32,4;33,2;31,2;38;33;34;114;10,9;6;
2014-10-19;1600;982,9;984,1;982,9;3413,4;33,8;34,1;31,9;36;32;33;114;10,3;4,7;
2014-10-19;1700;982;982,9;982;2811;32,9;34,3;32,5;36;32;35;133;9,7;5,4;
2014-10-19;1800;981,9;982;981,7;2196,9;34;34,3;32,6;36;32;32;131;11;5,9;
2014-10-19;1900;981,9;981,9;981,7;1429,6;32,2;34;32,2;36;32;36;122;10,6;5,5;
2014-10-19;2000;982,4;982,4;981,9;576,6;30,9;32,5;30,9;40;36;40;132;10,6;5,5;
2014-10-19;2100;983,1;983,1;982,4;34,2;29,5;30,9;29,5;46;40;46;121;9,1;4,8;
2014-10-19;2200;983,7;983,7;983,1;-3,5;28,6;29,5;28,6;50;46;50;119;9,4;5,4;
2014-10-19;2300;984,3;984,4;983,7;-3,5;27,5;28,6;27,5;54;50;54;117;9,6;5,2;
2014-10-20;0000;985;985;984,3;-3,5;26,5;27,5;26,4;58;54;58;116;8,1;4,4;
2014-10-20;0100;985,1;985,2;984,9;-3,5;25,3;26,5;25,3;66;58;66;119;8,4;4,3;
2014-10-20;0200;984,8;985,1;984,8;-3,5;24,4;25,3;24,3;71;66;71;116;7,9;3,7;
2014-10-20;0300;984,2;984,8;984,2;-3,5;23,5;24,4;23,5;75;71;75;147;7,1;4,3;
2014-10-20;0400;984;984,2;983,9;-3,5;22,7;23,5;22,6;79;75;79;131;6,9;3,9;
2014-10-20;0500;983,7;984;983,7;-3,2;22,3;22,7;22,3;81;79;81;138;6,2;3,9;
2014-10-20;0600;983,6;983,7;983,6;-2;22,1;22,3;22;82;81;82;141;6,4;3,2;
2014-10-20;0700;984,2;984,2;983,6;-1,4;22,2;22,2;22;82;82;82;147;6,6;3,5;
2014-10-20;0800;984,6;984,6;984,2;-1,6;21,7;22,2;21,7;83;81;82;116;6,3;3,5;
2014-10-20;0900;985,2;985,2;984,6;33,8;22,2;22,2;21,7;82;80;80;125;6,1;2,7;
2014-10-20;1000;985,9;985,9;985,2;366,7;23,4;23,4;22,1;80;75;75;108;5,8;3,9;
2014-10-20;1100;986,1;986,2;985,8;1921,7;25,3;25,6;23,4;75;64;64;107;6,2;3,3;
2014-10-20;1200;985,7;986,1;985,7;2663,6;27,8;27,8;25;65;53;54;118;6,6;2,7;
2014-10-20;1300;985;985,7;985;3257,5;30,2;30,5;27,4;54;41;41;108;6,1;2,8;
2014-10-20;1400;984,2;985;984,2;3596,9;31,6;32,1;29,6;42;34;35;150;6,2;2,9;
2014-10-20;1500;982,8;984,2;982,8;3655,2;33,5;33,5;31,4;35;30;30;140;7,8;4,6;
2014-10-20;1600;981,5;982,8;981,5;3457,6;34;34,3;32,8;30;27;27;147;7,9;3,6;
